stop_id,ticket_amount,ticket_status
166378,25,paid
121790,65,paid
15445,65,overdue
52976,25,overdue
192270,25,paid
34800,55,50,paid
115222,50,overdue
50979,30,overdue
190908,45,challenged
67845,70,overdue
15559,75,overdue
184766,20,paid
197161,22,overdue
126689,80,overdue
102729,75,overdue
158776,55,challenged
905,90,paid
115805,30,paid
159054,65,overdue
122930,42,overdue
115792,35,50,paid
29877,55,challenged
173765,17,overdue
155329,16,overdue
100645,55,overdue
26644,50,paid
32591,65,challenged
189648,10,50,overdue
93391,50,challenged
122879,35,50,paid
69260,40,50,paid
60978,60,paid
187407,45,paid
91931,40,overdue
124192,24,overdue
30713,50,overdue
12126,45,paid
20706,55,overdue
145820,65,challenged
147416,40,overdue
120118,55,50,overdue
107561,50,paid
119486,65,overdue
153265,55,overdue
59766,60,challenged
88180,31,overdue
81460,90,50,paid
33298,55,50,overdue
94892,30,overdue
6330,40,50,paid
86150,30,paid
195295,29,overdue
70558,45,overdue
150039,60,paid
62204,45,paid
196759,60,50,overdue
198167,40,paid
199349,45,overdue
90424,25,overdue
70725,40,overdue
106524,65,overdue
117231,45,50,paid
136056,45,overdue
172115,40,overdue
177688,50,paid
28808,40,paid
193487,105,overdue
168972,65,paid
118140,50,overdue
41800,55,overdue
147413,55,overdue
57776,55,overdue
178161,25,50,paid
64743,35,overdue
177006,50,paid
124189,60,50,challenged
26982,50,challenged
39071,30,paid
6427,30,paid
176100,76,50,overdue
122556,115,challenged
92199,60,50,overdue
74891,75,overdue
161974,75,50,paid
185301,50,overdue
152542,35,overdue
193364,70,paid
75265,50,50,overdue
61125,45,overdue
170996,70,overdue
60874,35,50,paid
97316,40,challenged
125578,39,overdue
19980,55,overdue
116941,65,50,paid
77837,70,paid
77867,55,challenged
134241,40,50,overdue
46183,40,50,pending
120200,95,paid
145770,30,50,challenged
191106,30,paid
168451,45,50,paid
197155,50,50,paid
116091,35,50,paid
79504,70,50,overdue
70246,30,overdue
90690,67,overdue
188998,40,paid
94890,42,overdue
80253,70,overdue
164391,75,challenged
31422,43,overdue
193747,52,overdue
99512,65,overdue
168290,50,overdue
105392,40,challenged
197633,50,overdue
171686,50,paid
74653,80,paid
79266,30,overdue
123374,40,overdue
147774,58,overdue
90898,85,overdue
61478,90,overdue
190751,36,overdue
157141,70,overdue
58382,40,50,overdue
181058,55,paid
55106,40,challenged
24750,60,50,overdue
118527,40,paid
79246,35,overdue
184102,25,overdue
142687,35,overdue
48403,20,overdue
35255,50,paid
109682,40,overdue
10906,34,50,overdue
21323,55,overdue
67725,55,paid
17063,45,50,paid
154640,70,paid
15357,37,overdue
36379,65,overdue
148382,39,overdue
116621,40,paid
78916,50,paid
168727,55,50,overdue
12652,55,50,overdue
105864,75,paid
159973,15,50,overdue
70258,80,challenged
199565,55,50,overdue
31869,40,paid
110087,40,paid
182554,25,pending
145478,38,50,overdue
110482,50,paid
167702,42,overdue
42023,40,paid
623,50,challenged
65417,35,paid
197523,40,overdue
131968,90,overdue
78060,80,challenged
141050,30,overdue
130521,36,overdue
116691,50,pending
198918,40,overdue
53741,45,50,overdue
168302,60,challenged
20476,35,paid
82626,30,paid
201894,40,paid
89203,55,50,challenged
119154,60,paid
152327,70,pending
8150,40,paid
152072,50,overdue
80369,50,overdue
176404,45,overdue
123740,35,overdue
21863,65,paid
155010,31,overdue
112212,30,challenged
105886,58,overdue
61630,60,overdue
43727,45,paid
196207,35,paid
171303,65,paid
175965,45,overdue
108861,45,50,paid
179094,28,overdue
87657,50,50,pending
54631,35,overdue
126225,40,paid
181503,50,paid
20302,50,50,challenged
68137,55,overdue
21493,15,overdue
8949,65,pending
93897,70,50,challenged
144503,35,paid
148847,30,50,challenged
58504,40,50,challenged
32537,25,50,pending
138642,30,50,overdue
11567,60,paid
170419,19,overdue
199951,41,50,overdue
112663,41,overdue
20473,70,overdue
15690,35,paid
145460,70,overdue
78137,34,overdue
142729,70,overdue
115826,30,paid
3882,45,50,overdue
129455,55,50,overdue
194783,45,overdue
48032,42,overdue
155710,43,overdue
171788,35,challenged
170937,30,overdue
184515,35,overdue
80843,34,overdue
51679,60,overdue
108378,50,50,overdue
101428,65,50,paid
134822,55,challenged
123465,70,overdue
23527,45,overdue
10741,70,overdue
33120,40,paid
123083,30,overdue
183198,25,overdue
129491,80,paid
8036,25,paid
6324,85,paid
149884,50,50,overdue
170984,35,50,challenged
142403,45,50,paid
103609,37,overdue
174476,40,50,paid
162979,75,50,overdue
55456,60,paid
17936,39,overdue
180426,25,50,paid
183673,45,overdue
185755,45,paid
65922,40,paid
19933,55,paid
82503,35,overdue
69491,27,overdue
100837,55,challenged
99178,25,overdue
187338,25,paid
149124,43,overdue
48625,35,50,challenged
198350,95,50,overdue
139212,34,50,overdue
103168,60,overdue
16108,70,paid
73204,55,overdue
102923,50,50,overdue
190121,45,paid
77147,70,paid
67887,55,50,paid
126994,40,challenged
61738,42,overdue
74290,75,paid
112723,90,50,paid
56475,75,50,challenged
62773,70,50,overdue
119860,105,overdue
68997,60,challenged
30886,35,overdue
167107,25,paid
77818,55,paid
47914,60,overdue
62391,55,50,challenged
157413,35,50,overdue
89151,55,challenged
112896,40,overdue
38274,30,overdue
31506,35,50,overdue
131073,70,50,overdue
87878,60,paid
196753,65,paid
201707,40,50,paid
128038,40,50,overdue
114529,40,paid
18859,20,paid
43051,70,50,overdue
59169,45,50,paid
7746,55,paid
124040,55,paid
31795,25,overdue
78153,75,paid
53223,33,overdue
32548,35,50,overdue
1307,32,overdue
91257,40,pending
128697,55,paid
176296,80,paid
39954,35,50,challenged
178984,55,paid
49699,65,overdue
140978,65,paid
1840,60,overdue
19401,50,overdue
32733,40,challenged
190577,45,50,challenged
139668,49,overdue
188680,45,50,challenged
41164,30,overdue
155825,20,50,paid
148286,50,50,paid
24631,45,50,overdue
132628,30,50,overdue
23450,60,overdue
158134,25,paid
4772,40,paid
143174,75,overdue
137782,29,overdue
106464,60,challenged
137815,85,50,overdue
164489,100,50,paid
167488,75,paid
135892,30,challenged
63487,45,paid
29656,35,overdue
84247,35,50,overdue
64973,32,overdue
164735,65,paid
6443,50,paid
10149,21,overdue
107960,80,overdue
82261,65,50,paid
192677,40,overdue
153687,20,overdue
147490,50,overdue
43966,42,overdue
76057,35,pending
2622,55,50,overdue
20756,55,50,overdue
119491,65,overdue
62787,100,pending
114600,65,50,overdue
168728,65,50,pending
96082,40,50,overdue
112048,70,50,paid
57184,45,challenged
8155,60,challenged
173504,110,50,paid
59368,60,overdue
42296,35,overdue
21791,60,overdue
86080,27,overdue
187637,30,paid
198627,20,paid
136041,70,overdue
9080,80,paid
140966,40,challenged
158857,55,overdue
122502,40,50,paid
119208,35,overdue
105260,32,50,overdue
118580,20,overdue
156118,45,paid
44393,70,paid
1496,40,50,overdue
174795,50,overdue
186059,60,50,paid
138702,30,50,overdue
128772,35,paid
128276,20,challenged
55041,48,overdue
44738,40,50,pending
112943,85,50,paid
52970,30,paid
20178,30,overdue
200512,35,paid
40526,25,overdue
157411,70,paid
526,85,paid
187015,45,overdue
160166,45,50,overdue
147310,50,paid
142270,55,50,overdue
180574,30,paid
65090,30,overdue
36092,50,overdue
201281,75,50,challenged
36476,20,overdue
137209,30,overdue
153419,22,overdue
154991,50,overdue
165752,55,overdue
175804,65,paid
79404,35,overdue
39728,65,50,pending
180629,55,paid
165377,50,overdue
194761,60,overdue
172098,42,overdue
72944,60,50,overdue
181297,45,paid
54874,50,overdue
50379,65,paid
196009,50,challenged
200801,25,paid
91255,45,challenged
199535,65,paid
122909,55,50,paid
192172,20,50,overdue
112971,45,pending
67151,45,overdue
194925,45,50,overdue
10401,45,overdue
176608,25,paid
986,12,overdue
65300,30,overdue
3636,40,overdue
37009,24,overdue
202135,37,overdue
176355,30,50,challenged
201607,66,overdue
82238,50,paid
146740,40,pending
88735,45,paid
137009,12,overdue
178851,35,pending
85030,75,paid
131190,50,overdue
195383,65,overdue
109815,36,50,overdue
10890,50,paid
189705,65,overdue
161013,60,challenged
199644,40,50,paid
157372,50,overdue
160281,65,overdue
160721,60,overdue
87487,90,overdue
10111,60,overdue
175989,40,overdue
8986,65,50,challenged
160705,35,50,pending
135293,45,paid
21821,65,50,paid
117166,30,overdue
71523,60,paid
18004,16,overdue
195066,50,50,paid
9382,50,50,overdue
5994,50,paid
160077,55,challenged
78634,60,paid
78810,50,50,overdue
46267,35,pending
194518,59,overdue
48450,50,overdue
97300,23,overdue
8801,60,paid
52862,36,overdue
169198,45,paid
156122,40,50,pending
173012,40,50,paid
134968,45,50,overdue
104825,65,paid
47672,40,paid
72607,50,overdue
17960,55,overdue
157516,29,50,overdue
7917,40,overdue
36440,35,challenged
764,26,overdue
58207,45,50,paid
197599,19,overdue
149029,49,overdue
38162,41,overdue
84144,55,50,challenged
148759,50,overdue
115735,60,challenged
176751,45,paid
99964,35,50,overdue
89554,65,50,paid
104614,40,paid
148392,40,50,paid
164770,45,overdue
172722,26,overdue
96605,40,paid
35918,36,overdue
106049,45,overdue
177796,30,overdue
120960,50,50,paid
7357,40,challenged
175467,30,paid
123733,30,overdue
84226,65,paid
36965,70,overdue
102420,30,paid
177587,40,paid
191892,55,50,overdue
106562,65,overdue
22351,70,50,overdue
88653,65,overdue
56597,40,overdue
49776,55,overdue
65740,50,challenged
135219,30,overdue
27769,55,overdue
168687,20,paid
19345,22,50,overdue
104225,45,overdue
189067,55,paid
53020,60,paid
99703,70,paid
155373,55,overdue
76492,45,50,paid
136416,24,overdue
94530,26,overdue
38314,60,overdue
21251,45,paid
36959,20,paid
142401,15,overdue
136710,35,overdue
76269,38,overdue
4129,85,paid
195715,65,50,paid
182620,50,paid
188851,55,50,paid
4465,45,overdue
138315,45,50,paid
78117,29,50,overdue
16648,55,overdue
68183,40,overdue
153933,25,50,paid
42313,40,paid
94549,40,50,overdue
122097,55,overdue
51302,35,overdue
121628,70,paid
110795,50,overdue
51111,30,50,overdue
124838,40,paid
173505,50,paid
195071,35,50,challenged
191140,59,overdue
59754,45,overdue
80212,70,overdue
161377,24,overdue
149841,35,pending
78544,25,pending
1985,40,overdue
123875,40,paid
88402,30,overdue
76420,65,paid
79086,30,paid
37841,35,paid
134384,40,50,paid
94883,50,paid
31448,45,overdue
160049,50,overdue
59980,45,50,overdue
31267,40,50,paid
54071,25,overdue
22094,35,overdue
122454,30,paid
69858,20,paid
200320,30,50,overdue
47127,40,overdue
22494,25,overdue
137548,21,overdue
197194,55,paid
48519,30,overdue
102998,70,challenged
42214,30,50,overdue
100422,51,overdue
185865,55,paid
41425,55,overdue
117625,45,paid
109068,30,50,overdue
200905,40,paid
176330,60,50,overdue
81878,55,overdue
140127,50,paid
33008,13,50,overdue
182298,35,50,overdue
186294,75,overdue
38979,40,overdue
12111,50,overdue
94019,55,paid
74165,50,overdue
164143,40,pending
129423,45,50,overdue
87065,40,overdue
3880,55,paid
163455,42,50,overdue
67306,45,50,paid
10070,50,overdue
35890,40,overdue
100096,65,pending
181121,35,paid
75714,35,overdue
45858,90,paid
132421,65,paid
103933,48,overdue
65556,55,overdue
59791,75,50,overdue
141245,28,overdue
156982,45,50,overdue
121406,23,overdue
112281,30,overdue
154116,40,paid
48989,25,50,paid
76573,60,50,overdue
194164,40,overdue
2535,35,paid
49052,60,50,challenged
136143,50,paid
125864,50,50,overdue
193889,35,paid
172907,35,paid
106223,50,50,overdue
190264,50,overdue
101359,37,50,overdue
82623,35,50,overdue
75098,65,overdue
12854,55,50,overdue
130850,56,50,overdue
192854,45,overdue
179437,45,overdue
131409,55,overdue
39382,80,paid
48406,35,50,paid
25457,35,overdue
147140,35,paid
95511,60,50,paid
30022,65,overdue
190953,35,50,overdue
120508,65,overdue
123197,39,overdue
30468,65,pending
130766,70,50,paid
167171,41,overdue
172945,80,50,challenged
75323,50,paid
21064,45,paid
51629,65,challenged
200945,45,overdue
67963,35,pending
117101,70,overdue
43614,45,challenged
173814,65,50,overdue
119067,40,overdue
4023,30,overdue
44455,40,overdue
154123,39,overdue
148008,50,paid
85193,45,pending
122314,75,paid
99710,30,paid
76162,50,paid
96583,55,overdue
25917,45,paid
167800,40,50,paid
180477,32,50,overdue
60447,40,overdue
6537,75,overdue
132581,40,overdue
102276,40,50,overdue
101804,37,50,overdue
112005,70,paid
142371,50,paid
181922,55,paid
133691,62,50,overdue
76698,55,50,paid
197088,42,overdue
61025,45,50,paid
51877,19,50,overdue
119240,50,50,overdue
44155,60,overdue
160208,30,paid
14830,40,paid
165111,30,paid
117662,40,overdue
142887,41,overdue
70224,40,paid
92138,45,paid
139082,50,50,paid
24169,55,pending
43254,40,overdue
62472,51,overdue
183443,40,paid
138425,65,overdue
83979,45,50,paid
187138,41,overdue
2550,65,overdue
2941,35,50,overdue
122490,55,50,paid
116320,36,overdue
168119,65,overdue
125358,40,50,challenged
4182,55,paid
178043,75,challenged
62021,50,overdue
39263,45,overdue
142804,30,50,paid
43540,34,overdue
1806,40,paid
113534,45,overdue
139191,30,overdue
100164,38,overdue
180063,53,overdue
21620,55,paid
37104,30,paid
33723,37,overdue
98199,60,challenged
19371,25,50,overdue
87524,35,overdue
26372,60,challenged
144827,55,paid
36170,35,pending
14767,40,overdue
92653,50,overdue
51675,50,overdue
146261,70,50,paid
178932,35,overdue
91666,55,50,overdue
142907,65,overdue
12214,50,paid
96063,55,paid
131870,70,50,paid
89381,21,overdue
76504,65,paid
109948,45,paid
182117,45,pending
27916,35,paid
131247,45,50,overdue
90055,60,overdue
18350,60,overdue
152898,60,paid
105509,70,overdue
35339,90,paid
88483,40,overdue
189362,90,50,challenged
78611,25,overdue
84280,40,overdue
179906,31,50,overdue
35430,32,overdue
156809,60,overdue
186889,60,paid
10843,19,overdue
187663,80,50,overdue
14512,60,overdue
199366,30,overdue
122627,55,overdue
91833,19,overdue
18513,34,overdue
136883,51,50,overdue
106318,45,overdue
194088,26,overdue
176217,70,challenged
11383,32,overdue
125167,45,50,overdue
195058,45,overdue
14221,27,overdue
162487,55,paid
54784,60,paid
120758,39,50,overdue
5862,55,paid
19976,35,paid
73437,27,overdue
171723,40,overdue
104524,45,overdue
48400,60,paid
12681,25,overdue
106648,60,50,overdue
104761,85,challenged
121882,70,challenged
87325,55,challenged
32984,40,50,overdue
159770,80,overdue
127872,70,paid
131781,40,50,overdue
191001,35,50,pending
150789,25,overdue
73668,55,challenged
22471,25,overdue
100514,50,paid
130341,40,pending
19660,55,challenged
111578,55,overdue
13548,60,paid
41711,65,overdue
29425,55,pending
129729,50,challenged
143712,50,challenged
90860,60,overdue
101148,35,50,paid
125942,45,paid
35906,70,paid
196370,35,paid
24135,30,paid
139389,35,paid
25855,42,overdue
151796,55,paid
71815,45,overdue
14406,65,paid
184336,75,paid
73487,25,paid
80954,50,paid
3599,55,overdue
157128,75,paid
135172,60,50,overdue
81090,46,overdue
157534,30,50,overdue
170314,45,paid
23104,75,50,pending
18751,95,paid
76386,35,overdue
35937,40,50,challenged
12384,35,50,overdue
165515,40,overdue
44570,27,overdue
4045,40,overdue
190756,55,pending
14361,30,paid
50851,45,50,pending
77817,40,overdue
114930,41,overdue
128445,36,overdue
201997,30,challenged
80466,65,paid
130184,30,50,paid
93034,75,paid
112713,30,overdue
117869,55,50,paid
87260,90,50,paid
14799,60,paid
45904,40,paid
97280,60,50,challenged
37045,45,50,paid
108033,50,paid
155163,35,overdue
175735,30,paid
139528,40,paid
119234,40,50,overdue
106036,45,50,challenged
143092,40,50,challenged
151421,45,paid
171245,35,paid
103939,55,overdue
4081,75,paid
12235,75,overdue
42928,45,paid
193649,39,overdue
25663,50,paid
61616,40,overdue
41422,45,challenged
154794,55,50,paid
108174,50,50,overdue
170904,75,overdue
188147,22,50,overdue
39463,50,50,challenged
125857,30,50,paid
83905,60,challenged
96983,70,challenged
48972,38,overdue
165414,47,50,overdue
19304,45,pending
146815,50,overdue
72464,50,50,overdue
154761,45,paid
194176,30,50,overdue
27527,28,overdue
40278,30,paid
175029,60,overdue
36382,55,overdue
137116,20,paid
58071,45,paid
136464,65,paid
60475,50,paid
195175,60,overdue
116517,55,challenged
134675,70,50,challenged
150351,40,overdue
74514,46,overdue
7060,65,paid
47696,70,paid
122890,45,overdue
170308,60,50,paid
153620,55,overdue
201512,50,challenged
98455,19,50,overdue
17897,35,50,overdue
94441,45,50,paid
183082,60,overdue
88012,30,overdue
122394,55,paid
113124,40,paid
115655,70,overdue
125734,40,overdue
132172,40,overdue
164161,25,overdue
99078,50,50,paid
120406,23,overdue
179156,75,overdue
4025,65,paid
51062,35,paid
198670,35,overdue
196720,40,50,overdue
11326,60,overdue
121892,18,50,overdue
138629,45,overdue
19220,60,challenged
84540,40,overdue
49060,55,challenged
38140,30,overdue
141131,75,paid
1082,45,paid
35708,70,overdue
121517,25,overdue
16545,41,50,overdue
159470,35,overdue
56483,50,pending
127506,35,challenged
42842,85,50,pending
40242,60,overdue
61820,40,overdue
7560,40,paid
34023,50,overdue
119177,65,overdue
166958,45,paid
191177,28,50,overdue
9040,35,50,paid
184069,50,paid
73099,65,pending
139467,60,paid
150193,50,overdue
175741,35,paid
174832,58,overdue
73217,65,50,overdue
136798,75,paid
115250,40,overdue
52615,31,overdue
113507,35,50,paid
163315,65,paid
177842,45,overdue
64760,40,challenged
162362,21,overdue
48219,60,overdue
198004,60,50,overdue
111197,50,overdue
82678,19,50,overdue
126637,30,50,overdue
141219,80,overdue
199755,60,50,overdue
191071,40,paid
8227,30,paid
118013,50,overdue
140982,60,50,paid
96574,18,overdue
168636,65,overdue
20537,38,50,overdue
71985,80,paid
78314,40,paid
28378,25,paid
95897,55,overdue
185550,25,overdue
104569,30,paid
16829,25,paid
176309,40,challenged
82539,55,50,paid
122793,50,50,paid
2822,30,overdue
17439,35,overdue
64303,75,overdue
186669,45,50,paid
29800,45,50,overdue
3067,85,50,overdue
111774,50,50,challenged
74788,35,pending
48606,60,paid
26168,60,50,paid
157247,48,overdue
114420,55,paid
140210,50,paid
182235,54,50,overdue
109454,50,overdue
63619,50,50,overdue
194677,30,paid
70998,35,paid
146033,55,paid
159714,35,50,overdue
146201,55,paid
46552,42,overdue
49194,35,50,paid
17841,45,paid
46130,55,50,challenged
106352,40,paid
151525,45,pending
103621,35,pending
23672,50,50,paid
8781,70,paid
66790,45,overdue
5674,55,paid
40313,60,paid
5551,50,challenged
155176,40,challenged
72994,60,overdue
131297,35,overdue
139211,75,challenged
144480,80,50,overdue
159784,65,challenged
21372,35,overdue
67583,35,paid
179540,75,50,overdue
130859,35,overdue
4589,50,challenged
99007,35,paid
74952,35,overdue
82206,35,paid
65691,85,paid
146979,52,overdue
142216,30,50,overdue
62380,45,paid
14112,60,50,paid
102829,45,overdue
107253,50,overdue
25138,40,paid
79424,40,overdue
137356,35,challenged
26580,45,overdue
149214,45,overdue
85495,40,paid
165730,100,paid
172381,36,overdue
